"NUM","PAYS","PROV","ZS","POP","NUMSEM","DEBUTSEM","MALADIE","C328TNN","DTNN","C011MOIS","D011MOIS","C1259MOIS","D1259MOIS","C515ANS","D515ANS","CP15ANS","DP15ANS","TOTALCAS","TOTALDECES","LETAL","ATTAQ"
"RDCHLOKID28","RDC","HAUT-LOMAMI   ","KINDA          ",61640,28,2022-07-11,"PALUDISME SUSP ",NA,NA,118,0,160,0,89,0,101,0,468,0,0,759.2
"RDCHLOKID28","RDC","HAUT-LOMAMI   ","KINDA          ",61640,28,2022-07-11,"PALUDISME CONF ",NA,NA,79,0,121,0,59,0,65,0,324,0,0,525.6
"RDCHLOKID28","RDC","HAUT-LOMAMI   ","KINDA          ",61640,28,2022-07-11,"PNEUMONIE      ",NA,NA,4,0,5,0,1,0,3,0,13,0,0,21.1
"RDCHLOKMN28","RDC","HAUT-LOMAMI   ","KAMINA         ",225373,28,2022-07-11,"FIEVRE TYPHOIDE",NA,NA,0,0,12,0,19,0,57,0,88,0,0,39
"RDCHLOKMN28","RDC","HAUT-LOMAMI   ","KAMINA         ",225373,28,2022-07-11,"IRA            ",NA,NA,61,0,78,0,61,0,66,0,266,0,0,118
"RDCHLOKMN28","RDC","HAUT-LOMAMI   ","KAMINA         ",225373,28,2022-07-11,"MENINGITE      ",NA,NA,1,0,0,0,0,0,0,0,1,0,0,0.4
"RDCHLOKMN28","RDC","HAUT-LOMAMI   ","KAMINA         ",225373,28,2022-07-11,"PALUDISME SUSP ",NA,NA,104,0,173,0,159,0,224,0,660,0,0,292.8
"RDCHLOKMN28","RDC","HAUT-LOMAMI   ","KAMINA         ",225373,28,2022-07-11,"PALUDISME CONF ",NA,NA,85,1,122,0,112,0,161,0,480,1,0,213
"RDCHLOKMN28","RDC","HAUT-LOMAMI   ","KAMINA         ",225373,28,2022-07-11,"ROUGEOLE       ",NA,NA,0,0,1,0,0,0,2,0,3,0,0,1.3
"RDCHLOMAL28","RDC","HAUT-LOMAMI   ","MALEMBA-NKULU  ",198921,28,2022-07-11,"DIARRHEE DHY M5",NA,NA,24,0,21,0,0,0,0,0,45,0,0,22.6
"RDCHLOMAL28","RDC","HAUT-LOMAMI   ","MALEMBA-NKULU  ",198921,28,2022-07-11,"FIEVRE TYPHOIDE",NA,NA,0,0,2,1,1,1,4,0,7,2,29,3.5
"RDCHLOMAL28","RDC","HAUT-LOMAMI   ","MALEMBA-NKULU  ",198921,28,2022-07-11,"IRA            ",NA,NA,207,0,292,0,153,0,177,0,829,0,0,416.7
"RDCHLOMAL28","RDC","HAUT-LOMAMI   ","MALEMBA-NKULU  ",198921,28,2022-07-11,"PALUDISME SUSP ",NA,NA,270,0,429,0,270,0,279,0,1248,0,0,627.4
"RDCHLOMAL28","RDC","HAUT-LOMAMI   ","MALEMBA-NKULU  ",198921,28,2022-07-11,"PALUDISME CONF ",NA,NA,188,0,305,0,189,0,203,0,885,0,0,444.9
"RDCHLOMAL28","RDC","HAUT-LOMAMI   ","MALEMBA-NKULU  ",198921,28,2022-07-11,"ROUGEOLE       ",NA,NA,23,0,63,2,9,0,0,0,95,2,2,47.8
"RDCHLOMAL28","RDC","HAUT-LOMAMI   ","MALEMBA-NKULU  ",198921,28,2022-07-11,"PNEUMONIE      ",NA,NA,59,0,75,2,23,0,20,0,177,2,1,89
"RDCHLOSON28","RDC","HAUT-LOMAMI   ","SONGA          ",127282,28,2022-07-11,"IRA            ",NA,NA,121,0,137,0,102,0,82,0,442,0,0,347.3
"RDCHLOSON28","RDC","HAUT-LOMAMI   ","SONGA          ",127282,28,2022-07-11,"PALUDISME SUSP ",NA,NA,181,0,222,0,132,0,107,0,642,0,0,504.4
"RDCHLOSON28","RDC","HAUT-LOMAMI   ","SONGA          ",127282,28,2022-07-11,"PALUDISME CONF ",NA,NA,31,0,40,0,9,0,11,0,91,0,0,71.5
"RDCHLOSON28","RDC","HAUT-LOMAMI   ","SONGA          ",127282,28,2022-07-11,"ROUGEOLE       ",NA,NA,3,0,0,0,1,0,0,0,4,0,0,3.1
"RDCHLOSON28","RDC","HAUT-LOMAMI   ","SONGA          ",127282,28,2022-07-11,"FIEVRE TYPHOIDE",NA,NA,0,0,0,0,0,0,3,0,3,0,0,2.4
"RDCHLOKBD28","RDC","HAUT-LOMAMI   ","KABONDO-DIANDA ",186372,28,2022-07-11,"DIARRHEE DHY M5",NA,NA,21,0,29,0,11,0,8,0,69,0,0,37
"RDCHLOKBD28","RDC","HAUT-LOMAMI   ","KABONDO-DIANDA ",186372,28,2022-07-11,"GRIPPE         ",NA,NA,6,0,21,0,28,0,30,0,85,0,0,45.6
"RDCHLOKBD28","RDC","HAUT-LOMAMI   ","KABONDO-DIANDA ",186372,28,2022-07-11,"DECES MATERNELS",NA,NA,0,0,0,0,0,0,1,1,1,1,100,0.5
"RDCHLOKBD28","RDC","HAUT-LOMAMI   ","KABONDO-DIANDA ",186372,28,2022-07-11,"FIEVRE TYPHOIDE",NA,NA,0,0,0,0,0,0,3,0,3,0,0,1.6
"RDCHLOKBD28","RDC","HAUT-LOMAMI   ","KABONDO-DIANDA ",186372,28,2022-07-11,"IRA            ",NA,NA,81,0,138,0,78,0,62,0,359,0,0,192.6
"RDCHLOKBD28","RDC","HAUT-LOMAMI   ","KABONDO-DIANDA ",186372,28,2022-07-11,"PALUDISME SUSP ",NA,NA,307,0,568,0,410,0,424,0,1709,0,0,917
"RDCHLOKBD28","RDC","HAUT-LOMAMI   ","KABONDO-DIANDA ",186372,28,2022-07-11,"PALUDISME CONF ",NA,NA,159,0,322,0,201,0,226,0,908,0,0,487.2
"RDCHLOKBD28","RDC","HAUT-LOMAMI   ","KABONDO-DIANDA ",186372,28,2022-07-11,"ROUGEOLE       ",NA,NA,20,0,135,0,29,0,1,0,185,0,0,99.3
"RDCHLOKBD28","RDC","HAUT-LOMAMI   ","KABONDO-DIANDA ",186372,28,2022-07-11,"PNEUMONIE      ",NA,NA,14,0,17,0,17,0,16,0,64,0,0,34.3
"RDCHLOBAK28","RDC","HAUT-LOMAMI   ","BAKA           ",10682,28,2022-07-11,"IRA            ",NA,NA,0,0,1,0,0,0,0,0,1,0,0,9.4
"RDCHLOBAK28","RDC","HAUT-LOMAMI   ","KABONDO-DIANDA ",186372,28,2022-07-11,"PALUDISME SUSP ",NA,NA,12,0,26,0,68,0,179,0,285,0,0,152.9
"RDCHLOBAK28","RDC","HAUT-LOMAMI   ","BAKA           ",10682,28,2022-07-11,"PALUDISME CONF ",NA,NA,9,0,15,0,35,0,75,0,134,0,0,NA
"RDCHLOKIT28","RDC","HAUT-LOMAMI   ","KITENGE        ",236666,28,2022-07-11,"IRA            ",NA,NA,92,0,135,0,65,0,92,0,384,0,0,162.3
"RDCHLOKIT28","RDC","HAUT-LOMAMI   ","KITENGE        ",236666,28,2022-07-11,"MENINGITE      ",NA,NA,0,0,0,0,1,1,0,0,1,1,100,0.4
"RDCHLOKIT28","RDC","HAUT-LOMAMI   ","KITENGE        ",236666,28,2022-07-11,"PALUDISME SUSP ",NA,NA,251,0,306,0,158,0,220,0,935,0,0,395.1
"RDCHLOKIT28","RDC","HAUT-LOMAMI   ","KITENGE        ",236666,28,2022-07-11,"PALUDISME CONF ",NA,NA,242,0,290,0,158,0,220,0,910,0,0,384.5
"RDCHLOKIT28","RDC","HAUT-LOMAMI   ","KITENGE        ",236666,28,2022-07-11,"ROUGEOLE       ",NA,NA,6,0,15,0,3,0,0,0,24,0,0,10.1
"RDCHLOKIT28","RDC","HAUT-LOMAMI   ","KITENGE        ",236666,28,2022-07-11,"PNEUMONIE      ",NA,NA,30,0,43,0,12,0,8,0,93,0,0,39.3
"RDCHLOKBG28","RDC","HAUT-LOMAMI   ","KABONGO        ",230602,28,2022-07-11,"DECES MATERNELS",NA,NA,0,0,0,0,0,0,1,1,1,1,100,0.4
"RDCHLOKBG28","RDC","HAUT-LOMAMI   ","KABONGO        ",230602,28,2022-07-11,"DIARRHEE DHY M5",NA,NA,0,0,4,0,0,0,0,0,4,0,0,1.7
"RDCHLOKBG28","RDC","HAUT-LOMAMI   ","KABONGO        ",230602,28,2022-07-11,"FIEVRE TYPHOIDE",NA,NA,0,0,0,0,1,0,4,0,5,0,0,2.2
"RDCHLOKBG28","RDC","HAUT-LOMAMI   ","KABONGO        ",230602,28,2022-07-11,"IRA            ",NA,NA,169,0,187,0,79,0,22,0,457,0,0,198.2
"RDCHLOKBG28","RDC","HAUT-LOMAMI   ","KABONGO        ",230602,28,2022-07-11,"PALUDISME SUSP ",NA,NA,178,0,199,0,83,0,36,0,496,0,0,215.1
"RDCHLOKBG28","RDC","HAUT-LOMAMI   ","KABONGO        ",230602,28,2022-07-11,"PALUDISME CONF ",NA,NA,175,0,187,0,81,0,32,0,475,0,0,206
"RDCHLOBUK28","RDC","HAUT-LOMAMI   ","BUKAMA         ",245780,28,2022-07-11,"CHOLERA        ",NA,NA,0,0,0,0,1,0,1,0,2,0,0,0.8
"RDCHLOBUK28","RDC","HAUT-LOMAMI   ","BUKAMA         ",245780,28,2022-07-11,"IRA            ",NA,NA,3,0,159,0,117,0,68,0,347,0,0,141.2
"RDCHLOBUK28","RDC","HAUT-LOMAMI   ","BUKAMA         ",245780,28,2022-07-11,"PALUDISME SUSP ",NA,NA,304,0,325,0,276,0,243,0,1148,0,0,467.1
"RDCHLOBUK28","RDC","HAUT-LOMAMI   ","BUKAMA         ",245780,28,2022-07-11,"PALUDISME CONF ",NA,NA,264,0,296,0,231,0,204,0,995,0,0,404.8
"RDCHLOBUK28","RDC","HAUT-LOMAMI   ","BUKAMA         ",245780,28,2022-07-11,"ROUGEOLE       ",NA,NA,0,0,6,0,0,0,0,0,6,0,0,2.4
"RDCHLOBUK28","RDC","HAUT-LOMAMI   ","BUKAMA         ",245780,28,2022-07-11,"PNEUMONIE      ",NA,NA,12,0,11,0,9,0,0,0,32,0,0,13
"RDCHLOKAY28","RDC","HAUT-LOMAMI   ","KAYAMBA        ",97817,28,2022-07-11,"IRA            ",NA,NA,59,0,108,0,57,0,62,0,286,0,0,292.4
"RDCHLOKAY28","RDC","HAUT-LOMAMI   ","KAYAMBA        ",97817,28,2022-07-11,"MENINGITE      ",NA,NA,0,0,1,0,0,0,0,0,1,0,0,1
"RDCHLOKAY28","RDC","HAUT-LOMAMI   ","KAYAMBA        ",97817,28,2022-07-11,"PALUDISME SUSP ",NA,NA,106,0,235,0,189,0,172,0,702,0,0,717.7
"RDCHLOKAY28","RDC","HAUT-LOMAMI   ","KAYAMBA        ",97817,28,2022-07-11,"PALUDISME CONF ",NA,NA,70,0,208,0,136,0,154,0,568,0,0,580.7
"RDCHLOKAY28","RDC","HAUT-LOMAMI   ","KAYAMBA        ",97817,28,2022-07-11,"FIEVRE TYPHOIDE",NA,NA,0,0,0,0,1,0,0,0,1,0,0,1
"RDCHLOKAY28","RDC","HAUT-LOMAMI   ","KAYAMBA        ",97817,28,2022-07-11,"PNEUMONIE      ",NA,NA,29,0,33,0,10,0,9,0,81,0,0,82.8
"RDCHLOKIN28","RDC","HAUT-LOMAMI   ","KINKONDJA      ",242153,28,2022-07-11,"DIARRHEE DHY M5",NA,NA,11,0,18,0,0,0,0,0,29,0,0,12
"RDCHLOKIN28","RDC","HAUT-LOMAMI   ","KINKONDJA      ",242153,28,2022-07-11,"DIARR SANGLANTE",NA,NA,0,0,3,0,0,0,4,0,7,0,0,2.9
"RDCHLOKIN28","RDC","HAUT-LOMAMI   ","KINKONDJA      ",242153,28,2022-07-11,"IRA            ",NA,NA,81,0,153,0,105,0,70,0,409,0,0,168.9
"RDCHLOKIN28","RDC","HAUT-LOMAMI   ","KINKONDJA      ",242153,28,2022-07-11,"MENINGITE      ",NA,NA,0,0,2,0,0,0,2,0,4,0,0,1.7
"RDCHLOKIN28","RDC","HAUT-LOMAMI   ","KINKONDJA      ",242153,28,2022-07-11,"PALUDISME SUSP ",NA,NA,136,0,371,0,245,0,242,0,994,0,0,410.5
"RDCHLOKIN28","RDC","HAUT-LOMAMI   ","KINKONDJA      ",242153,28,2022-07-11,"PALUDISME CONF ",NA,NA,85,0,273,2,172,0,179,0,709,2,0,292.8
"RDCHLOKIN28","RDC","HAUT-LOMAMI   ","KINKONDJA      ",242153,28,2022-07-11,"ROUGEOLE       ",NA,NA,7,0,17,1,7,0,0,0,31,1,3,12.8
"RDCHLOKIN28","RDC","HAUT-LOMAMI   ","KINKONDJA      ",242153,28,2022-07-11,"GRIPPE         ",NA,NA,15,0,29,0,40,0,46,0,130,0,0,53.7
"RDCHLOKIN28","RDC","HAUT-LOMAMI   ","KINKONDJA      ",242153,28,2022-07-11,"PNEUMONIE      ",NA,NA,34,0,31,0,10,0,12,0,87,0,0,35.9
"RDCHLOBUT28","RDC","HAUT-LOMAMI   ","BUTUMBA        ",138648,28,2022-07-11,"DIARRHEE DHY M5",NA,NA,12,0,10,0,0,0,0,0,22,0,0,15.9
"RDCHLOBUT28","RDC","HAUT-LOMAMI   ","BUTUMBA        ",138648,28,2022-07-11,"DIARR SANGLANTE",NA,NA,0,0,3,0,1,0,3,0,7,0,0,5
"RDCHLOBUT28","RDC","HAUT-LOMAMI   ","BUTUMBA        ",138648,28,2022-07-11,"FIEVRE TYPHOIDE",NA,NA,0,0,0,0,6,0,6,0,12,0,0,8.7
"RDCHLOBUT28","RDC","HAUT-LOMAMI   ","BUTUMBA        ",138648,28,2022-07-11,"IRA            ",NA,NA,91,0,133,0,68,0,80,0,372,0,0,268.3
"RDCHLOBUT28","RDC","HAUT-LOMAMI   ","BUTUMBA        ",138648,28,2022-07-11,"PALUDISME SUSP ",NA,NA,171,0,346,0,244,0,251,0,1012,0,0,729.9
"RDCHLOBUT28","RDC","HAUT-LOMAMI   ","BUTUMBA        ",138648,28,2022-07-11,"PALUDISME CONF ",NA,NA,129,0,278,1,186,0,199,1,792,2,0,571.2
"RDCHLOBUT28","RDC","HAUT-LOMAMI   ","BUTUMBA        ",138648,28,2022-07-11,"PFA            ",NA,NA,0,0,0,0,1,0,0,0,1,0,0,0.7
"RDCHLOBUT28","RDC","HAUT-LOMAMI   ","BUTUMBA        ",138648,28,2022-07-11,"PNEUMONIE      ",NA,NA,14,0,22,0,4,0,2,0,42,0,0,30.3
"RDCHLOBUT28","RDC","HAUT-LOMAMI   ","BUTUMBA        ",138648,28,2022-07-11,"ROUGEOLE       ",NA,NA,2,0,4,0,1,0,0,0,7,0,0,5
"RDCHLOBUT29","RDC","HAUT-LOMAMI   ","BUTUMBA        ",138648,29,2022-07-18,"FIEVRE TYPHOIDE",NA,NA,0,0,0,0,1,0,2,0,3,0,0,2.2
"RDCHLOBUT29","RDC","HAUT-LOMAMI   ","BUTUMBA        ",138648,29,2022-07-18,"IRA            ",NA,NA,55,0,102,0,74,0,68,0,299,0,0,215.7
"RDCHLOBUT29","RDC","HAUT-LOMAMI   ","BUTUMBA        ",138648,29,2022-07-18,"PALUDISME SUSP ",NA,NA,132,0,299,0,240,0,197,0,868,0,0,626
"RDCHLOBUT29","RDC","HAUT-LOMAMI   ","BUTUMBA        ",138648,29,2022-07-18,"PALUDISME CONF ",NA,NA,99,0,244,0,182,0,148,0,673,0,0,485.4
"RDCHLOBUT29","RDC","HAUT-LOMAMI   ","BUTUMBA        ",138648,29,2022-07-18,"ROUGEOLE       ",NA,NA,5,0,7,0,1,0,0,0,13,0,0,9.4
"RDCHLOBUT29","RDC","HAUT-LOMAMI   ","BUTUMBA        ",138648,29,2022-07-18,"DIARRHEE DHY M5",NA,NA,24,0,15,0,0,0,0,0,39,0,0,28.1
"RDCHLOBUT29","RDC","HAUT-LOMAMI   ","BUTUMBA        ",138648,29,2022-07-18,"PNEUMONIE      ",NA,NA,21,0,20,0,3,0,0,0,44,0,0,31.7
"RDCHLOBAK29","RDC","HAUT-LOMAMI   ","BAKA           ",10682,29,2022-07-18,"FIEVRE TYPHOIDE",NA,NA,0,0,1,0,0,0,3,0,4,0,0,37.4
"RDCHLOBAK29","RDC","HAUT-LOMAMI   ","BAKA           ",10682,29,2022-07-18,"IRA            ",NA,NA,1,0,3,0,1,0,8,0,13,0,0,121.7
"RDCHLOBAK29","RDC","HAUT-LOMAMI   ","BAKA           ",10682,29,2022-07-18,"PALUDISME SUSP ",NA,NA,5,0,33,0,57,0,179,0,274,0,0,NA
"RDCHLOBAK29","RDC","HAUT-LOMAMI   ","BAKA           ",10682,29,2022-07-18,"PALUDISME CONF ",NA,NA,2,0,13,0,30,0,77,0,122,0,0,NA
"RDCHLOBAK29","RDC","HAUT-LOMAMI   ","BAKA           ",10682,29,2022-07-18,"GRIPPE         ",NA,NA,2,0,4,0,0,0,6,0,12,0,0,112.3
"RDCHLOKBG29","RDC","HAUT-LOMAMI   ","KABONGO        ",230602,29,2022-07-18,"DIARRHEE DHY M5",NA,NA,4,0,2,0,0,0,0,0,6,0,0,2.6
"RDCHLOKBG29","RDC","HAUT-LOMAMI   ","KABONGO        ",230602,29,2022-07-18,"FIEVRE TYPHOIDE",NA,NA,0,0,0,0,0,0,2,0,2,0,0,0.9
"RDCHLOKBG29","RDC","HAUT-LOMAMI   ","KABONGO        ",230602,29,2022-07-18,"IRA            ",NA,NA,173,0,182,0,72,0,26,0,453,0,0,196.4
"RDCHLOKBG29","RDC","HAUT-LOMAMI   ","KABONGO        ",230602,29,2022-07-18,"PALUDISME SUSP ",NA,NA,185,0,203,0,88,0,45,0,521,0,0,225.9
"RDCHLOKBG29","RDC","HAUT-LOMAMI   ","KABONGO        ",230602,29,2022-07-18,"PALUDISME CONF ",NA,NA,179,0,198,0,85,0,43,0,505,0,0,219
"RDCHLOKBG29","RDC","HAUT-LOMAMI   ","KABONGO        ",230602,29,2022-07-18,"PFA            ",NA,NA,0,0,2,0,1,0,0,0,3,0,0,1.3
"RDCHLOMAL29","RDC","HAUT-LOMAMI   ","MALEMBA-NKULU  ",198921,29,2022-07-18,"DIARRHEE DHY M5",NA,NA,18,0,17,0,0,0,0,0,35,0,0,17.6
"RDCHLOMAL29","RDC","HAUT-LOMAMI   ","MALEMBA-NKULU  ",198921,29,2022-07-18,"FIEVRE TYPHOIDE",NA,NA,0,0,1,0,2,1,5,0,8,1,13,4
"RDCHLOMAL29","RDC","HAUT-LOMAMI   ","MALEMBA-NKULU  ",198921,29,2022-07-18,"IRA            ",NA,NA,199,0,313,0,158,0,204,0,874,0,0,439.4
"RDCHLOMAL29","RDC","HAUT-LOMAMI   ","MALEMBA-NKULU  ",198921,29,2022-07-18,"PALUDISME SUSP ",NA,NA,302,0,461,0,277,0,330,0,1370,0,0,688.7
"RDCHLOMAL29","RDC","HAUT-LOMAMI   ","MALEMBA-NKULU  ",198921,29,2022-07-18,"PALUDISME CONF ",NA,NA,218,0,334,0,184,0,226,0,962,0,0,483.6
"RDCHLOMAL29","RDC","HAUT-LOMAMI   ","MALEMBA-NKULU  ",198921,29,2022-07-18,"ROUGEOLE       ",NA,NA,21,0,63,0,10,0,1,0,95,0,0,47.8
"RDCHLOMAL29","RDC","HAUT-LOMAMI   ","MALEMBA-NKULU  ",198921,29,2022-07-18,"DECES MATERNELS",NA,NA,0,0,0,0,0,0,1,1,1,1,100,0.5
"RDCHLOMAL29","RDC","HAUT-LOMAMI   ","MALEMBA-NKULU  ",198921,29,2022-07-18,"PNEUMONIE      ",NA,NA,58,0,74,0,32,0,27,0,191,0,0,96
"RDCHLOMAL29","RDC","HAUT-LOMAMI   ","MALEMBA-NKULU  ",198921,29,2022-07-18,"PFA            ",NA,NA,0,0,2,1,1,0,0,0,3,1,33,1.5
"RDCHLOKBD29","RDC","HAUT-LOMAMI   ","KABONDO-DIANDA ",186372,29,2022-07-18,"CHOLERA        ",NA,NA,0,0,0,0,0,0,1,0,1,0,0,0.5
"RDCHLOKBD29","RDC","HAUT-LOMAMI   ","KABONDO-DIANDA ",186372,29,2022-07-18,"DIARRHEE DHY M5",NA,NA,20,0,24,0,0,0,0,0,44,0,0,23.6
"RDCHLOKBD29","RDC","HAUT-LOMAMI   ","KABONDO-DIANDA ",186372,29,2022-07-18,"DIARR SANGLANTE",NA,NA,0,0,2,0,2,0,4,0,8,0,0,4.3
"RDCHLOKBD29","RDC","HAUT-LOMAMI   ","KABONDO-DIANDA ",186372,29,2022-07-18,"FIEVRE TYPHOIDE",NA,NA,0,0,0,0,3,0,9,0,12,0,0,6.4
"RDCHLOKBD29","RDC","HAUT-LOMAMI   ","KABONDO-DIANDA ",186372,29,2022-07-18,"IRA            ",NA,NA,112,0,151,0,87,0,27,0,377,0,0,202.3
"RDCHLOKBD29","RDC","HAUT-LOMAMI   ","KABONDO-DIANDA ",186372,29,2022-07-18,"MENINGITE      ",NA,NA,0,0,2,0,1,0,1,0,4,0,0,2.1
"RDCHLOKBD29","RDC","HAUT-LOMAMI   ","KABONDO-DIANDA ",186372,29,2022-07-18,"PALUDISME SUSP ",NA,NA,383,0,630,0,427,0,533,0,1973,0,0,NA
"RDCHLOKBD29","RDC","HAUT-LOMAMI   ","KABONDO-DIANDA ",186372,29,2022-07-18,"PALUDISME CONF ",NA,NA,192,0,371,0,247,0,300,0,1110,0,0,595.6
"RDCHLOKBD29","RDC","HAUT-LOMAMI   ","KABONDO-DIANDA ",186372,29,2022-07-18,"PFA            ",NA,NA,0,0,2,0,0,0,0,0,2,0,0,1.1
"RDCHLOKBD29","RDC","HAUT-LOMAMI   ","KABONDO-DIANDA ",186372,29,2022-07-18,"ROUGEOLE       ",NA,NA,23,0,84,0,20,0,1,0,128,0,0,68.7
"RDCHLOKBD29","RDC","HAUT-LOMAMI   ","KABONDO-DIANDA ",186372,29,2022-07-18,"PNEUMONIE      ",NA,NA,0,0,14,0,7,0,5,0,26,0,0,14
"RDCHLOKYB29","RDC","HAUT-LOMAMI   ","KAYAMBA        ",97817,29,2022-07-18,"DIARR SANGLANTE",NA,NA,0,0,1,0,0,0,0,0,1,0,0,1
"RDCHLOKYB29","RDC","HAUT-LOMAMI   ","KAYAMBA        ",97817,29,2022-07-18,"IRA            ",NA,NA,56,0,110,0,69,0,61,0,296,0,0,302.6
"RDCHLOKYB29","RDC","HAUT-LOMAMI   ","KAYAMBA        ",97817,29,2022-07-18,"PALUDISME SUSP ",NA,NA,100,0,210,0,173,0,153,0,636,0,0,650.2
"RDCHLOKYB29","RDC","HAUT-LOMAMI   ","KAYAMBA        ",97817,29,2022-07-18,"PALUDISME CONF ",NA,NA,66,0,184,0,152,0,153,0,555,0,0,567.4
"RDCHLOKYB29","RDC","HAUT-LOMAMI   ","KAYAMBA        ",97817,29,2022-07-18,"PNEUMONIE      ",NA,NA,9,0,20,0,10,0,20,0,59,0,0,60.3
"RDCHLOBUK29","RDC","HAUT-LOMAMI   ","BUKAMA         ",245780,29,2022-07-18,"CHOLERA        ",NA,NA,0,0,0,0,0,0,7,0,7,0,0,2.8
"RDCHLOBUK29","RDC","HAUT-LOMAMI   ","BUKAMA         ",245780,29,2022-07-18,"IRA            ",NA,NA,124,0,230,0,192,0,90,0,636,0,0,258.8
"RDCHLOBUK29","RDC","HAUT-LOMAMI   ","BUKAMA         ",245780,29,2022-07-18,"PALUDISME SUSP ",NA,NA,387,0,799,0,496,0,427,0,2109,0,0,858.1
"RDCHLOBUK29","RDC","HAUT-LOMAMI   ","BUKAMA         ",245780,29,2022-07-18,"PALUDISME CONF ",NA,NA,277,0,620,0,388,0,326,0,1611,0,0,655.5
"RDCHLOBUK29","RDC","HAUT-LOMAMI   ","BUKAMA         ",245780,29,2022-07-18,"DIARRHEE DHY M5",NA,NA,4,0,11,0,5,0,0,0,20,0,0,8.1
"RDCHLOBUK29","RDC","HAUT-LOMAMI   ","BUKAMA         ",245780,29,2022-07-18,"ROUGEOLE       ",NA,NA,1,0,8,0,0,0,0,0,9,0,0,3.7
"RDCHLOBUK29","RDC","HAUT-LOMAMI   ","BUKAMA         ",245780,29,2022-07-18,"FIEVRE TYPHOIDE",NA,NA,0,0,0,0,5,0,5,0,10,0,0,4.1
"RDCHLOBUK29","RDC","HAUT-LOMAMI   ","BUKAMA         ",245780,29,2022-07-18,"PNEUMONIE      ",NA,NA,10,0,0,0,0,0,0,0,10,0,0,4.1
"RDCHLOSON29","RDC","HAUT-LOMAMI   ","SONGA          ",127282,29,2022-07-18,"IRA            ",NA,NA,110,0,129,0,97,0,65,0,401,0,0,315
"RDCHLOSON29","RDC","HAUT-LOMAMI   ","SONGA          ",127282,29,2022-07-18,"PALUDISME SUSP ",NA,NA,177,0,203,0,112,0,97,0,589,0,0,462.8
"RDCHLOSON29","RDC","HAUT-LOMAMI   ","SONGA          ",127282,29,2022-07-18,"PALUDISME CONF ",NA,NA,24,0,35,0,7,0,6,0,72,0,0,56.6
"RDCHLOSON29","RDC","HAUT-LOMAMI   ","SONGA          ",127282,29,2022-07-18,"FIEVRE TYPHOIDE",NA,NA,0,0,0,0,0,0,2,0,2,0,0,1.6
"RDCHLOSON29","RDC","HAUT-LOMAMI   ","SONGA          ",127282,29,2022-07-18,"ROUGEOLE       ",NA,NA,2,0,1,0,0,0,0,0,3,0,0,2.4
"RDCHLOMUK29","RDC","HAUT-LOMAMI   ","MUKANGA        ",224231,29,2022-07-18,"CHOLERA        ",NA,NA,0,0,1,0,1,0,2,1,4,1,25,1.8
"RDCHLOMUK29","RDC","HAUT-LOMAMI   ","MUKANGA        ",224231,29,2022-07-18,"DECES MATERNELS",NA,NA,0,0,0,0,0,0,1,1,1,1,100,0.4
"RDCHLOMUK29","RDC","HAUT-LOMAMI   ","MUKANGA        ",224231,29,2022-07-18,"FIEVRE TYPHOIDE",NA,NA,0,0,1,0,2,0,14,0,17,0,0,7.6
"RDCHLOMUK29","RDC","HAUT-LOMAMI   ","MUKANGA        ",224231,29,2022-07-18,"IRA            ",NA,NA,103,0,225,0,105,0,120,0,553,0,0,246.6
"RDCHLOMUK29","RDC","HAUT-LOMAMI   ","MUKANGA        ",224231,29,2022-07-18,"PALUDISME SUSP ",NA,NA,187,0,518,0,241,0,248,0,1194,0,0,532.5
"RDCHLOMUK29","RDC","HAUT-LOMAMI   ","MUKANGA        ",224231,29,2022-07-18,"PALUDISME CONF ",NA,NA,47,0,172,1,80,0,69,0,368,1,0,164.1
"RDCHLOMUK29","RDC","HAUT-LOMAMI   ","MUKANGA        ",224231,29,2022-07-18,"PNEUMONIE      ",NA,NA,4,0,1,0,0,0,3,0,8,0,0,3.6
"RDCHLOLWB29","RDC","HAUT-LOMAMI   ","LWAMBA         ",100863,29,2022-07-18,"DIARRHEE DHY M5",NA,NA,13,0,19,0,0,0,0,0,32,0,0,31.7
"RDCHLOLWB29","RDC","HAUT-LOMAMI   ","LWAMBA         ",100863,29,2022-07-18,"IRA            ",NA,NA,72,0,146,0,38,0,60,0,316,0,0,313.3
"RDCHLOLWB29","RDC","HAUT-LOMAMI   ","LWAMBA         ",100863,29,2022-07-18,"PALUDISME SUSP ",NA,NA,153,0,341,0,139,0,239,0,872,0,0,864.5
"RDCHLOLWB29","RDC","HAUT-LOMAMI   ","LWAMBA         ",100863,29,2022-07-18,"PALUDISME CONF ",NA,NA,120,1,286,0,111,0,189,0,706,1,0,700
"RDCHLOLWB29","RDC","HAUT-LOMAMI   ","LWAMBA         ",100863,29,2022-07-18,"ROUGEOLE       ",NA,NA,6,0,36,0,5,0,0,0,47,0,0,46.6
"RDCHLOLWB29","RDC","HAUT-LOMAMI   ","LWAMBA         ",100863,29,2022-07-18,"PNEUMONIE      ",NA,NA,31,0,63,0,5,0,0,0,99,0,0,98.2
"RDCHLOKNM29","RDC","HAUT-LOMAMI   ","KANIAMA        ",208864,29,2022-07-18,"DIARRHEE DHY M5",NA,NA,4,0,4,0,2,0,4,0,14,0,0,6.7
